category,gain,gain_pct
统计编码特征,19393.449829101562,61.423431953681785
历史订单特征,8725.507011413574,27.635649711620385
时间日历特征,2387.9423217773438,7.56315219847621
空间邻域特征,882.1045532226562,2.793824176635147
空间位置特征,184.37017822265625,0.5839419595864727
